strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S002,Long OTM call 5pct,directional_long,AXP,momentum,7659.0,350.0,0.0904392764857881,0.48,2.4990732712399315,9671.413559698536,2.25268247763166,,0.1465054340957939,-0.017163364294654,0.0132498454608599
S003,Long deep OTM call,directional_long,AXP,momentum,7659.0,76.0,0.0714957666980244,0.4736842105263157,2.9825781023929343,3170.4805228436894,5.276271289894977,,0.8150102422261386,-0.0981922341351508,0.0582697821347004
S004,Long ITM call replacement,directional_long,AXP,momentum,7659.0,647.0,0.1444518865818263,0.5193199381761978,3.7680319370507545,16877.015046050325,1.8394932579126668,,0.1017492129377976,0.0212815842656715,0.0146978657670808
S005,Long ATM put,directional_long,AXP,breakdown,5956.0,491.0,0.1595191682910981,0.5234215885947047,4.352091046368376,13395.736240721862,1.9807420139812024,,0.1368843350032045,0.0359678631730703,0.0218356752717912
S006,Long OTM put hedge,directional_long,AXP,breakdown,5956.0,348.0,0.1303370786516854,0.4798850574712643,2.8219850572649863,7534.700102897512,1.884842239737194,,0.1470306509294466,-0.0474999569355973,0.0191635455143997
S007,Long put crash hedge,directional_long,AXP,breakdown,5956.0,491.0,0.1595191682910981,0.5234215885947047,4.352091046368376,13395.736240721862,1.9807420139812024,,0.1368843350032045,0.0359678631730703,0.0218356752717912
S008,Long call MA pullback,directional_long,AXP,pullback_ma,2800.0,195.0,0.1205936920222634,0.3897435897435897,3.1456351977627364,5086.492114782347,1.7497485769955017,,0.0606560935830023,-0.0978870127751833,0.0073147422688221
S009,Long call vol spike uptrend,directional_long,AXP,volume_spike,423.0,73.0,0.4319526627218935,0.273972602739726,-4.4059891364744725,-744.612164064185,0.8636941784682652,,-0.106863420745224,-0.3802353219823796,-0.0461599391384695
S010,Long put support break,directional_long,AXP,breakdown,5956.0,491.0,0.1595191682910981,0.5234215885947047,4.352091046368376,13395.736240721862,1.9807420139812024,,0.1368843350032045,0.0359678631730703,0.0218356752717912
S011,Long call RSI oversold,directional_long,AXP,rsi_oversold,1139.0,127.0,0.24282982791587,0.2362204724409448,-10.110003657539847,-5287.531912893341,0.3775936550568858,,-0.2406694850104245,-0.4239007772827507,-0.0584417296296824
S012,Long put RSI overbought,directional_long,AXP,rsi_overbought,2070.0,233.0,0.197792869269949,0.2875536480686695,-6.389871024161216,-7527.268066461913,0.3596872861167114,,-0.1536944619244407,-0.1835193614186689,-0.030399668614936
S013,Long call MACD bull cross,directional_long,AXP,macd_bull,7659.0,501.0,0.1183837429111531,0.5109780439121756,3.2046512824473297,13562.0842273171,1.9754897399102065,,0.1374177029636317,0.0118954847300253,0.0162680220190877
S014,Long put MACD bear cross,directional_long,AXP,macd_bear,5956.0,491.0,0.1595191682910981,0.5234215885947047,4.352091046368376,13395.736240721862,1.9807420139812024,,0.1368843350032045,0.0359678631730703,0.0218356752717912
S015,Long call earnings drift,directional_long,AXP,earnings_positive,1692.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S016,Long put guidance gap,directional_long,AXP,earnings_negative,196.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S017,Long call sector leader,directional_long,AXP,sector_leader,631.0,66.0,0.2244897959183673,0.8787878787878788,32.19390303561491,9465.007492470782,153.0818964109396,,1.0022414280878449,0.5352569995331882,0.2249929736523733
S018,Long put sector laggard,directional_long,AXP,sector_laggard,652.0,52.0,0.1489971346704871,0.8846153846153846,11.465988446297231,4001.629967757734,108.40403823211656,,0.4989913096419884,0.259209774972304,0.07434827536213
S019,Long call 52wk high BO,directional_long,AXP,high_52w_break,487.0,21.0,0.0621301775147929,0.9523809523809524,5.964620259619904,2016.041647751528,267.42646847942655,,0.4158432748695541,0.4098350222135102,0.0258364164859782
S020,Long put 52wk low BD,directional_long,AXP,low_52w_break,80.0,1.0,0.0526315789473684,1.0,6.378410739745161,121.18980405515806,inf,,2.578506469258682,2.578506469258682,0.1357108668030885
S021,Cash secured short put,directional_short,AXP,support_retest,7659.0,322.0,0.0859813084112149,0.6863354037267081,1.6852854979245435,6311.3941897274135,2.120007637403478,,0.121397386215176,0.1865485556820387,0.0104379061044824
S022,Covered short call,directional_short,AXP,resistance_retest,5956.0,391.0,0.1417180137731062,0.6547314578005116,1.6605670838742357,4581.504584409016,1.4748393711449883,,-0.0140368210783305,0.1935460854164296,-0.0019892704029094
S023,Short OTM put high IV,directional_short,AXP,iv_rank_high,1397.0,153.0,0.2771739130434782,0.3529411764705882,-20.215922591753387,-11159.18927064787,0.1880105391936064,,-0.624526563966511,-0.1995058191002354,-0.1731024715341959
S024,Short OTM call covered,directional_short,AXP,iv_rank_high,1397.0,105.0,0.1819757365684575,0.419047619047619,-9.853958639769198,-5685.734135146828,0.2487293859998111,,-0.5997086749438701,-0.2011523953492905,-0.1091324278494044
S028,Short put IV crush post event,directional_short,AXP,post_event_iv,448.0,130.0,0.9219858156028368,0.4692307692307692,-32.04833606910435,-4518.815385743715,0.3564542196984715,,-0.4882366349139353,-0.0346376254281306,-0.4501472520483091
S029,Short call failed BO,directional_short,AXP,failed_breakout,165.0,74.0,0.891566265060241,0.9864864864864864,33.25646680563006,2760.286744867295,12465.43093213655,,0.4769827657589368,0.4648193807593861,0.4252617429657991
S030,Short put failed BD,directional_short,AXP,failed_breakdown,148.0,59.0,0.9076923076923076,0.9661016949152542,38.01522678127576,2470.989740782924,910.6833748846062,,0.5097204294424298,0.5427982571216978,0.4626693128785132
S031,Short premium IV>80,directional_short,AXP,iv_rank_high,1397.0,153.0,0.2771739130434782,0.3529411764705882,-20.215922591753387,-11159.18927064787,0.1880105391936064,,-0.624526563966511,-0.1995058191002354,-0.1731024715341959
S032,Short premium term inverted,directional_short,AXP,term_inverted,2362.0,205.0,0.2117768595041322,0.3902439024390244,-11.799160574304604,-11421.587435926858,0.2664317594242779,,-0.5188940928590337,-0.140460806971847,-0.1098897614009317
S033,Short put uptrend,directional_short,AXP,uptrend,7659.0,322.0,0.0859813084112149,0.6863354037267081,1.6852854979245435,6311.3941897274135,2.120007637403478,,0.121397386215176,0.1865485556820387,0.0104379061044824
S034,Short call downtrend,directional_short,AXP,downtrend,5956.0,391.0,0.1417180137731062,0.6547314578005116,1.6605670838742357,4581.504584409016,1.4748393711449883,,-0.0140368210783305,0.1935460854164296,-0.0019892704029094
S035,Short weekly put theta,directional_short,AXP,uptrend,7659.0,322.0,0.0859813084112149,0.6863354037267081,1.6852854979245435,6311.3941897274135,2.120007637403478,,0.121397386215176,0.1865485556820387,0.0104379061044824
S036,Short monthly call vs stock,directional_short,AXP,neutral,7667.0,263.0,0.0601005484460694,0.5095057034220533,-0.1982725452578267,-867.6406580482501,0.9269644074555636,,-0.0151232513208709,0.0037004044397846,-0.000908915698672
S037,Short put support,directional_short,AXP,support_retest,7659.0,322.0,0.0859813084112149,0.6863354037267081,1.6852854979245435,6311.3941897274135,2.120007637403478,,0.121397386215176,0.1865485556820387,0.0104379061044824
S038,Short call resistance,directional_short,AXP,resistance_retest,5956.0,391.0,0.1417180137731062,0.6547314578005116,1.6605670838742357,4581.504584409016,1.4748393711449883,,-0.0140368210783305,0.1935460854164296,-0.0019892704029094
S130,Short vol IV rank>80,volatility_greeks,AXP,iv_rank_high,1397.0,153.0,0.2771739130434782,0.3529411764705882,-20.215922591753387,-11159.18927064787,0.1880105391936064,,-0.624526563966511,-0.1995058191002354,-0.1731024715341959
S131,IV pct mean rev buy calls,volatility_greeks,AXP,iv_rank_low,4565.0,270.0,0.1204281891168599,0.4851851851851851,1.5806379880370285,3543.790369179021,1.5205697381848542,,0.0607851620578793,-0.0067955691556832,0.0073202469918052
S136,Theta harvest short opts,volatility_greeks,AXP,iv_rank_high,1397.0,153.0,0.2771739130434782,0.3529411764705882,-20.215922591753387,-11159.18927064787,0.1880105391936064,,-0.624526563966511,-0.1995058191002354,-0.1731024715341959
S137,Charm decay into expiry,volatility_greeks,AXP,neutral,7667.0,22.0,0.0561224489795918,0.9090909090909092,-1.010589817592076,-396.1512084960938,0.5929191629856729,,-0.3600150530376589,0.8848484848484848,-0.020204926445991
S144,IV>RV short vol,volatility_greeks,AXP,iv_vs_hv_high,1397.0,153.0,0.2771739130434782,0.3529411764705882,-20.215922591753387,-11159.18927064787,0.1880105391936064,,-0.624526563966511,-0.1995058191002354,-0.1731024715341959
S145,VIX call hedge,volatility_greeks,AXP,crash_hedge,196.0,61.0,0.9838709677419356,0.3770491803278688,15.196574102347768,942.187594345562,1.4963671193083743,,0.271770800153203,-0.2258025011893809,0.267387400150732
S147,Beta delta hedge SPY,volatility_greeks,AXP,neutral,7667.0,228.0,0.0548340548340548,0.3508771929824561,-0.5290606111722287,-2199.8340212541243,0.8353978266160207,,-0.0604155635885945,-0.1193116497354849,-0.0033128303266473
S148,Vol surface smile trade,volatility_greeks,AXP,skew_steep,1023.0,143.0,0.4218289085545723,0.3566433566433566,2.7019570075616883,915.9634255634116,1.204086362102718,,0.1439017123645312,-0.2499222861944469,0.0607019022658642
S158,CPI jobs ORB options,event_seasonality,AXP,macro_orb,1624.0,196.0,0.5157894736842106,0.3622448979591837,18.21232376098631,6920.683029174797,1.85968963280706,,0.3848023530353996,-1.0085530017746611,0.1984770031445745
S163,A1 GapDown ATM call EOD,equity_signal,AXP,gap_down,448.0,200.0,0.9389671361502347,0.425,5.723785200575442,1219.1662477225686,1.1727289125998763,,0.1855272449726363,-0.175837602366763,0.1742039858897994
S165,GapDown long call 3 DTE,equity_signal,AXP,gap_down,448.0,163.0,0.987878787878788,0.3803680981595092,10.901264223758934,1798.7085969202228,1.2998671085954696,,0.2029856768770973,-0.3362308571042956,0.2005252444301022
S166,GapDown strong call,equity_signal,AXP,gap_down_strong,196.0,91.0,0.9891304347826086,0.4725274725274725,15.744865637909635,1448.527638687687,1.4746997232480037,,0.3881495216486942,-0.0959376706707278,0.3839305051090345
S167,GapDown weak skip/half,equity_signal,AXP,gap_down_weak,912.0,348.0,0.6796875,0.4109195402298851,4.501789507653809,2304.916227918748,1.198139446795104,,-0.0112251001037871,-0.1309213439027373,-0.0076295602267928
S168,GapUp long put EOD,equity_signal,AXP,gap_up,575.0,218.0,0.9356223175965666,0.3532110091743119,-1.4455592942983757,-336.81531557152067,0.9540741468415624,,-0.0340884557498814,-0.2987179653765105,-0.0318939199719921
S169,VolumeSpike long call EOD,equity_signal,AXP,volume_spike,423.0,73.0,0.4319526627218935,0.273972602739726,-4.4059891364744725,-744.612164064185,0.8636941784682652,,-0.106863420745224,-0.3802353219823796,-0.0461599391384695
S170,Pullback50 long call 3 DTE,equity_signal,AXP,pullback50,5024.0,401.0,0.135016835016835,0.713216957605985,10.705410167773232,31795.0681982865,21.87589356969543,,0.5442762145372569,0.3031507287719234,0.0734864518617643
S172,52wkLow long call 7 DTE,equity_signal,AXP,low_52w,257.0,36.0,0.3243243243243243,0.0555555555555555,-15.78021522866864,-1751.603890382219,0.0188169143788748,,-0.514539334673972,-0.4967112974049976,-0.1668776220564233
S173,MomReversal long call,equity_signal,AXP,mom_reversal,250.0,92.0,1.0,0.7717391304347826,151.8682937953782,13971.883029174798,14.985713426405068,,1.982257483639844,1.5351364756018264,1.982257483639844
S174,RubberBand long call EOD,equity_signal,AXP,rubber_band,255.0,160.0,0.9142857142857144,0.78125,80.18286033499449,14032.000558624037,15.72916392221462,,0.771799473956351,0.511149082104891,0.7056452333315208
S175,RSIRecovery long call 3 DTE,equity_signal,AXP,rsi_recovery,797.0,266.0,0.6683417085427136,0.3421052631578947,-11.693099962982808,-4653.853785267156,0.5996985416463235,,-0.0753988843153202,-0.3584949190714392,-0.0503922191655155
S176,Seasonal calendar match DTE,equity_signal,AXP,seasonal,13633.0,1106.0,0.1509279475982533,0.403254972875226,-0.1565593905403649,-1147.267213879799,0.9745505648062862,,-0.0015917029726738,-0.1208052937569225,-0.0002402324628517
S177,Regime bull calls only,equity_signal,AXP,regime_bull,7659.0,501.0,0.1183837429111531,0.5109780439121756,3.2046512824473297,13562.0842273171,1.9754897399102065,,0.1374177029636317,0.0118954847300253,0.0162680220190877
S178,Regime bear puts only,equity_signal,AXP,regime_bear,5956.0,491.0,0.1595191682910981,0.5234215885947047,4.352091046368376,13395.736240721862,1.9807420139812024,,0.1368843350032045,0.0359678631730703,0.0218356752717912
S179,Regime corr reduced size,equity_signal,AXP,regime_corr,463.0,91.0,0.5055555555555555,0.4725274725274725,8.047375770487148,1448.527638687687,1.4746997232480037,,0.3881495216486942,-0.0959376706707278,0.1962311470557287
S180,Signal IV rank filter,equity_signal,AXP,gap_down,448.0,200.0,0.9389671361502347,0.425,5.723785200575442,1219.1662477225686,1.1727289125998763,,0.1855272449726363,-0.175837602366763,0.1742039858897994
S181,Signal low spread filter,equity_signal,AXP,gap_down,448.0,200.0,0.9389671361502347,0.425,5.723785200575442,1219.1662477225686,1.1727289125998763,,0.1855272449726363,-0.175837602366763,0.1742039858897994
S182,Signal OI filter,equity_signal,AXP,gap_down,448.0,200.0,0.9389671361502347,0.425,5.723785200575442,1219.1662477225686,1.1727289125998763,,0.1855272449726363,-0.175837602366763,0.1742039858897994
S183,GapDown VolumeSpike confirm,equity_signal,AXP,gap_down_vol,65.0,39.0,0.975,0.3333333333333333,-41.5762735692352,-1663.0509427694085,0.3194404837005683,,-0.100820627668366,-0.2890477781378562,-0.0983001119766568
S184,Fade low vol gap long put,equity_signal,AXP,gap_up_low_vol,193.0,74.0,0.8809523809523809,0.3108108108108108,-8.784980649702987,-737.938374575051,0.6459108822757584,,-0.0540464381884474,-0.212203173594866,-0.0476123384041084
S185,ORB breakout call 15m,intraday,AXP,orb_breakout,3349.0,322.0,0.1662364481156427,1.0,21.42654092857657,41503.20977865282,inf,,0.7735172788797882,0.5154524819824414,0.128586764997053
S186,ORB breakdown put 15m,intraday,AXP,orb_breakdown,3600.0,348.0,0.1885157096424702,1.0,21.878829916427176,40388.32002572456,inf,,0.6332566584695938,0.4176368125594243,0.1193788283572148
S187,First hour gap fade call,intraday,AXP,gap_down,448.0,200.0,0.9389671361502347,0.425,5.723785200575442,1219.1662477225686,1.1727289125998763,,0.1855272449726363,-0.175837602366763,0.1742039858897994
S188,VWAP reclaim long call,intraday,AXP,vwap_reclaim,2645.0,544.0,0.3265306122448979,0.8198529411764706,25.785076588784225,42957.93759691452,45.05682551147032,,0.464139047022783,0.2475420355977946,0.1515556071911128
S189,VWAP rejection long put,intraday,AXP,vwap_reject,3117.0,619.0,0.3355013550135501,0.7883683360258481,22.59404318519702,41686.009676688496,29.514642114258432,,0.3601856863213001,0.2074956268689149,0.1208427858172817
S190,Midday consolidation BO,intraday,AXP,midday_breakout,4239.0,396.0,0.1593561368209255,0.9949494949494948,17.483235238674485,43445.839568106094,65441.36577472212,,0.6492134952216588,0.409809408617005,0.1034561545705339
S191,Power hour momentum call,intraday,AXP,power_hour,2992.0,548.0,0.3710223425863236,0.4160583941605839,2.385973240109222,3524.0824756413167,1.188543723779066,,0.0605823251065864,-0.1446139208429767,0.0224773961803719
S192,Power hour fade put,intraday,AXP,power_hour_fade,165.0,90.0,0.9278350515463918,0.8555555555555555,71.38470447619547,6924.316334190959,96.16411578113733,,0.7659200569399158,0.3558355365000724,0.7106474755112622
S193,10AM reversal call,intraday,AXP,ten_am_reversal,516.0,269.0,0.7797101449275362,0.8475836431226765,63.20174925852773,21804.603494192062,54.11184964789653,,0.6719328179691731,0.3858525352966902,0.5239128348803118
S194,Lunch lull vol sell,intraday,AXP,lunch_lull,2839.0,94.0,0.0863970588235294,0.723404255319149,2.1399298442301418,2328.243670522394,3.577085805285739,,0.1260686765490446,0.1947539747713976,0.0108919628636123
S195,Last hour theta short weekly,intraday,AXP,power_hour,2992.0,53.0,0.4862385321100917,0.8301886792452831,-22.36711650323427,-2438.015698852535,0.3191451602399441,,-1.672617455675797,0.8689655172413793,-0.8132910564295158
S196,Tick imbalance proxy,intraday,AXP,tape_imbalance,1090.0,157.0,0.319755600814664,0.3057324840764331,-2.563631131422485,-1258.742885528438,0.8642478885314827,,-0.0023095966089486,-0.3025031315420631,-0.0007385064513338
S197,Bid-ask imbalance open,intraday,AXP,open_imbalance,1624.0,325.0,0.4380053908355795,0.4276923076923077,5.738856004281457,4258.231155176839,1.3802387276690171,,0.1236084549803039,-0.1723842605270615,0.0541411696342301
S198,Large opening print follow,intraday,AXP,open_print,187.0,58.0,0.6304347826086957,0.3103448275862069,3.4089944262832264,313.6274872180567,1.0800997993879338,,-0.0405228748281472,-0.364857294222398,-0.0255470297829624
S199,UOA call sweep follow,flow_sentiment,AXP,uoa_call,167.0,28.0,0.4057971014492754,0.25,-15.290303192646435,-1055.0309202926042,0.2879102709297932,,-0.310488804652878,-0.420187407124426,-0.1259954569605882
S200,UOA put sweep follow,flow_sentiment,AXP,uoa_put,79.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S201,PCR contrarian bullish,flow_sentiment,AXP,pcr_high,1360.0,548.0,0.7558620689655172,0.4160583941605839,4.860803414677684,3524.0824756413167,1.188543723779066,,0.0605823251065864,-0.1446139208429767,0.045791881597806
S202,PCR contrarian bearish,flow_sentiment,AXP,pcr_low,1632.0,560.0,0.7516778523489933,0.3607142857142857,-3.250936398522462,-2421.947616899235,0.8774159984739189,,-0.0501901592883526,-0.1998024824104918,-0.0377268311429228
